Traffic_Level,ID,Weather,Type_of_order,Type_of_vehicle,Delivery_person_Age,Delivery_person_Ratings,temperature,humidity,precipitation,Distance (km),Delivery Time (m)
Moderate,8B51,mist,Meal,electric_scooter,32,4.7,21.09,78.0,0.0,10.79,28.7
Moderate,774C,haze,Meal,scooter,29,5.0,23.9,46.0,0.0,15.53,3.076.666.667
Moderate,148A,haze,Drinks,motorcycle,29,5.0,23.97,46.0,0.0,12.55,37.05
Moderate,DD76,haze,Snack,scooter,31,5.0,27.98,65.0,0.0,6.14,26.1
Moderate,6754,clear sky,Meal,scooter,22,4.7,20.8,67.0,0.0,16.25,2.761.666.667
Moderate,A9B4,clear sky,Snack,motorcycle,35,4.7,23.21,44.0,0.0,16.86,32.7
Moderate,4D89,mist,Meal,motorcycle,33,4.1,25.0,73.0,0.0,13.46,3.183.333.333
Moderate,9.30E+03,haze,Drinks,motorcycle,35,4.9,25.97,65.0,0.0,11.89,35.4
Moderate,1CB1,haze,Meal,scooter,30,3.8,23.21,60.0,0.0,15.88,3.031.666.667
Moderate,2059,clear sky,Drinks,scooter,28,4.6,23.1,49.0,0.0,9.82,3.201.666.667
Moderate,2BAE,haze,Buffet,electric_scooter,37,4.7,22.66,74.0,0.0,10.3,2.583.333.333
Moderate,DBC2,clear sky,Snack,motorcycle,35,4.8,24.91,86.0,0.0,12.71,2.983.333.333
Moderate,1C66,haze,Buffet,motorcycle,29,4.2,23.81,46.0,0.0,10.7,31.1
Moderate,2B4C,clear sky,Meal,motorcycle,26,4.3,22.68,49.0,0.0,13.2,26.05
Moderate,D2BE,clear sky,Snack,scooter,26,4.8,23.9,38.0,0.0,11.5,26.1
Moderate,5486,haze,Buffet,scooter,35,4.7,26.08,65.0,0.0,14.78,3.128.333.333
Moderate,7068,haze,Meal,motorcycle,22,4.2,26.01,65.0,0.0,7.94,2.413.333.333
Moderate,DC3B,clear sky,Snack,motorcycle,23,2.8,23.81,38.0,0.0,14.5,3.373.333.333
Moderate,9DD9,clear sky,Buffet,scooter,23,4.1,20.8,67.0,0.0,16.25,29.6
Moderate,2DB0,haze,Buffet,scooter,28,4.9,23.71,57.0,0.0,11.31,32.15
Moderate,4.00E+71,smoke,Drinks,motorcycle,32,4.6,28.99,54.0,0.0,10.12,39.4
Moderate,223D,haze,Meal,motorcycle,26,4.5,23.8,57.0,0.0,8.45,22.35
Moderate,2D31,haze,Drinks,scooter,27,4.9,26.08,65.0,0.0,14.78,3.828.333.333
Moderate,E00,smoke,Drinks,motorcycle,31,4.0,28.98,54.0,0.0,7.3,3.606.666.667
Moderate,D61,haze,Snack,scooter,29,4.6,23.83,46.0,0.0,12.43,2.946.666.667
Moderate,2A7B,haze,Buffet,motorcycle,36,4.1,25.99,57.0,0.0,13.82,3.336.666.667
Moderate,9EDF,haze,Snack,electric_scooter,32,4.7,25.96,57.0,0.0,16.86,3.368.333.333
Moderate,D3A6,clear sky,Drinks,scooter,25,4.6,25.44,42.0,0.0,11.41,3.331.666.667
Moderate,9897,haze,Drinks,motorcycle,20,4.8,23.09,60.0,0.0,11.77,3.723.333.333
Moderate,D3CC,clear sky,Snack,motorcycle,21,4.7,23.81,38.0,0.0,13.1,3.051.666.667
Moderate,19EA,haze,Meal,motorcycle,25,4.7,25.96,65.0,0.0,11.45,2.641.666.667
Moderate,8290,clear sky,Meal,motorcycle,32,4.8,20.62,67.0,0.0,20.5,23.8
Moderate,CFAD,haze,Meal,motorcycle,25,4.0,27.99,65.0,0.0,10.14,30.1
Moderate,3CE6,haze,Drinks,scooter,27,4.6,23.96,57.0,0.0,12.95,3.793.333.333
Moderate,2CCF,mist,Meal,motorcycle,25,5.0,24.95,73.0,0.0,13.54,31.45
Moderate,6A91,haze,Buffet,motorcycle,29,4.6,23.71,57.0,0.0,11.31,3.216.666.667
Moderate,2527,mist,Meal,motorcycle,21,4.6,28.38,81.0,0.0,9.03,2.921.666.667
Moderate,4523,clear sky,Buffet,motorcycle,38,4.8,23.23,44.0,0.0,15.81,2.741.666.667
Moderate,B6A5,haze,Drinks,scooter,33,4.8,23.96,57.0,0.0,11.47,37.05
Moderate,5CA4,clear sky,Meal,scooter,38,4.3,23.35,27.0,0.0,10.34,2.738.333.333
Moderate,A12F,haze,Drinks,motorcycle,35,4.8,23.16,60.0,0.0,10.95,32.35
Moderate,15D6,clear sky,Drinks,scooter,26,4.9,22.44,50.0,0.0,12.65,36.25
Moderate,7116,haze,Drinks,scooter,38,5.0,25.97,65.0,0.0,11.89,35.4
Moderate,36FE,mist,Snack,scooter,35,4.8,28.4,81.0,0.0,11.46,33.15
Moderate,2CCC,clear sky,Snack,motorcycle,34,4.7,28.95,50.0,0.0,10.26,2.971.666.667
Moderate,7603,haze,Meal,motorcycle,30,4.1,26.01,65.0,0.0,14.16,2.741.666.667
Moderate,3845,haze,Snack,motorcycle,30,4.8,25.97,65.0,0.0,11.74,29
Moderate,7DD6,mist,Drinks,motorcycle,33,4.8,21.1,78.0,0.0,7.99,3.428.333.333
Moderate,D248,clear sky,Drinks,motorcycle,26,4.5,22.13,43.0,0.0,11.5,3.703.333.333
Moderate,3.50E+08,mist,Meal,scooter,20,4.6,21.18,78.0,0.0,19.02,3.343.333.333
Moderate,250F,haze,Drinks,motorcycle,22,4.5,23.85,57.0,0.0,14.95,37.75
Moderate,B06C,mist,Meal,scooter,21,4.8,21.27,78.0,0.0,11.64,3.336.666.667
Moderate,6F86,clear sky,Snack,motorcycle,32,5.0,23.35,27.0,0.0,10.34,3.138.333.333
Moderate,6F59,clear sky,Buffet,scooter,34,3.5,23.23,44.0,0.0,15.1,2.686.666.667
Moderate,5CB9,haze,Snack,motorcycle,28,4.5,23.2,60.0,0.0,13.4,3.586.666.667
Moderate,ABB9,haze,Drinks,motorcycle,26,4.8,23.56,46.0,0.0,10.23,33.05
Moderate,5507,haze,Meal,electric_scooter,34,4.2,26.06,65.0,0.0,12.88,30.5
Moderate,8135,haze,Meal,scooter,30,4.9,23.18,60.0,0.0,12.9,2.526.666.667
Moderate,3BA0,haze,Meal,scooter,32,4.7,25.86,65.0,0.0,10.47,2.868.333.333
Moderate,51DD,haze,Meal,electric_scooter,28,4.9,23.08,60.0,0.0,8.6,2.383.333.333
Moderate,A5A,haze,Buffet,motorcycle,27,4.6,23.17,60.0,0.0,14.82,33
Moderate,6A63,haze,Buffet,scooter,20,4.9,23.17,60.0,0.0,12.32,2.806.666.667
Moderate,E1A4,clear sky,Snack,scooter,33,4.0,22.46,42.0,0.0,7.69,26.95
Moderate,BB4A,haze,Snack,scooter,35,4.6,23.11,60.0,0.0,18.25,3.438.333.333
Moderate,88D6,haze,Buffet,electric_scooter,26,4.5,23.83,57.0,0.0,9.36,2.573.333.333
Moderate,B57C,haze,Drinks,motorcycle,21,4.8,22.74,46.0,0.0,9.13,3.771.666.667
Moderate,9D22,haze,Buffet,motorcycle,34,4.8,25.99,65.0,0.0,11.96,28.1
Moderate,ABF2,haze,Snack,motorcycle,23,4.8,25.81,65.0,0.0,9.4,2.881.666.667
Moderate,6D96,mist,Buffet,motorcycle,30,4.2,24.94,73.0,0.0,10.58,2.768.333.333
Moderate,3F84,haze,Buffet,scooter,36,4.9,24.16,57.0,0.0,8.2,2.476.666.667
Moderate,993C,haze,Snack,scooter,36,4.5,23.12,60.0,0.0,12.96,3.501.666.667
Moderate,D80A,clear sky,Snack,motorcycle,30,4.6,25.96,37.0,0.0,12.05,30.15
Moderate,D7D6,scattered clouds,Snack,motorcycle,27,4.8,28.86,69.0,0.0,10.72,3.088.333.333
Moderate,881F,haze,Meal,motorcycle,21,4.7,23.67,46.0,0.0,8.53,22.15
Moderate,6C64,haze,Buffet,scooter,24,4.9,22.59,74.0,0.0,11.16,29.15
Moderate,4461,smoke,Snack,motorcycle,39,4.8,29.01,54.0,0.0,14.28,39.5
Moderate,9C67,clear sky,Buffet,scooter,25,4.9,22.64,50.0,0.0,9.31,25.25
Moderate,116B,mist,Buffet,scooter,29,4.6,24.92,73.0,0.0,9.01,2.636.666.667
Moderate,AF9F,haze,Drinks,motorcycle,26,4.6,22.52,74.0,0.0,12.04,4.028.333.333
Moderate,3.00E+37,haze,Meal,motorcycle,21,4.7,23.88,57.0,0.0,9.34,24.45
Moderate,B9CB,haze,Buffet,motorcycle,24,5.0,22.66,74.0,0.0,8.24,2.461.666.667
Moderate,4783,mist,Drinks,scooter,24,4.5,24.94,73.0,0.0,9.44,3.376.666.667
Moderate,23B2,haze,Drinks,motorcycle,20,4.7,23.79,57.0,0.0,10.42,3.561.666.667
Moderate,8388,haze,Drinks,scooter,23,4.7,22.91,46.0,0.0,7.27,38.7
Moderate,6259,haze,Meal,motorcycle,24,5.0,25.97,65.0,0.0,11.89,2.988.333.333
Moderate,4141,haze,Buffet,scooter,34,4.9,25.99,57.0,0.0,13.91,3.248.333.333
Moderate,67DC,smoke,Snack,scooter,34,4.6,28.97,54.0,0.0,7.29,3.908.333.333
Moderate,9D5,haze,Drinks,electric_scooter,30,4.9,23.94,57.0,0.0,8.03,3.578.333.333
Moderate,3BF9,clear sky,Drinks,scooter,30,4.6,20.61,67.0,0.0,10.28,32.3
Moderate,9BE5,haze,Drinks,scooter,38,4.6,26.01,57.0,0.0,11.09,3.376.666.667
Moderate,DFF5,haze,Snack,motorcycle,32,4.6,28.0,65.0,0.0,12.65,3.181.666.667
Moderate,1675,clear sky,Buffet,motorcycle,38,4.4,22.86,49.0,0.0,10.4,32.9
Moderate,3239,haze,Drinks,motorcycle,25,3.7,24.08,57.0,0.0,9.15,3.623.333.333
Moderate,CCE8,clear sky,Meal,motorcycle,33,4.7,22.69,41.0,0.0,12.66,2.748.333.333
Moderate,1175,clear sky,Snack,motorcycle,29,4.6,22.94,49.0,0.0,10.74,3.456.666.667
Moderate,1262,haze,Buffet,motorcycle,35,4.1,22.94,60.0,0.0,10.64,31.9
Moderate,121A,clear sky,Drinks,motorcycle,23,4.7,22.94,49.0,0.0,7.5,3.283.333.333
Moderate,8.00E+32,haze,Snack,scooter,31,4.5,23.88,57.0,0.0,8.02,3.453.333.333
Moderate,724C,mist,Snack,scooter,34,4.0,24.92,73.0,0.0,8.23,2.916.666.667
Moderate,C377,haze,Meal,motorcycle,29,4.6,21.6,60.0,0.0,12.37,2.928.333.333
Moderate,4936,haze,Buffet,scooter,24,4.6,22.91,60.0,0.0,8.38,3.183.333.333
Moderate,C97C,clear sky,Meal,scooter,21,4.7,25.68,42.0,0.0,7.63,2.341.666.667
Moderate,14DF,haze,Meal,scooter,22,4.5,23.8,57.0,0.0,8.45,25.95
Moderate,77A0,haze,Meal,motorcycle,22,4.1,26.0,65.0,0.0,13.34,3.121.666.667
Moderate,E037,haze,Buffet,motorcycle,39,5.0,28.02,65.0,0.0,9.23,2.886.666.667
Moderate,8DDC,mist,Meal,motorcycle,28,4.9,21.03,78.0,0.0,7.34,30.3
Moderate,8128,haze,Buffet,motorcycle,26,4.4,26.01,73.0,0.0,7.94,2.756.666.667
Moderate,79DF,mist,Meal,motorcycle,35,4.3,21.03,78.0,0.0,6.75,2.748.333.333
Moderate,7101,haze,Meal,scooter,27,5.0,23.77,57.0,0.0,16.2,27.85
Moderate,CFB0,haze,Snack,motorcycle,31,4.8,21.82,60.0,0.0,8.45,2.713.333.333
Moderate,622F,mist,Snack,motorcycle,22,4.9,24.92,73.0,0.0,12.79,33.55
Moderate,79CE,haze,Drinks,motorcycle,21,4.9,22.37,74.0,0.0,9.38,3.783.333.333
Moderate,3759,haze,Buffet,motorcycle,23,4.6,22.09,60.0,0.0,13.25,3.363.333.333
Moderate,E22D,haze,Drinks,scooter,24,4.2,28.03,65.0,0.0,14.09,3.861.666.667
Moderate,A7BE,haze,Meal,motorcycle,38,4.3,22.14,60.0,0.0,12.79,3.053.333.333
Moderate,18F6,mist,Buffet,motorcycle,20,4.7,20.09,83.0,0.0,8.81,33.1
Moderate,1A51,mist,Drinks,motorcycle,36,4.3,24.92,73.0,0.0,9.3,3.541.666.667
Moderate,34BF,haze,Meal,scooter,33,4.7,23.73,46.0,0.0,5.63,2.318.333.333
Moderate,5D89,haze,Drinks,motorcycle,31,4.9,26.01,57.0,0.0,13.28,3.971.666.667
Moderate,A502,mist,Meal,motorcycle,36,4.0,24.92,73.0,0.0,13.46,3.318.333.333
Moderate,B3F4,haze,Snack,electric_scooter,34,4.2,25.8,73.0,0.0,8.02,3.051.666.667
Moderate,8B7C,smoke,Buffet,motorcycle,35,4.3,27.98,57.0,0.0,6.5,3.238.333.333
Moderate,14A2,haze,Meal,motorcycle,21,4.8,22.2,60.0,0.0,14.3,29.85
Moderate,A3E4,haze,Drinks,scooter,38,4.6,25.96,73.0,0.0,11.45,37.4
Moderate,2268,mist,Buffet,scooter,37,4.3,24.92,73.0,0.0,8.4,27.65
Moderate,5A09,mist,Drinks,electric_scooter,32,4.5,24.95,73.0,0.0,12.11,41.75
Moderate,E02F,clear sky,Buffet,scooter,37,4.2,16.05,79.0,0.0,11.05,3.238.333.333
Moderate,C5A6,clear sky,Buffet,motorcycle,39,5.0,17.24,78.0,0.0,9.52,2.713.333.333
Moderate,95BB,smoke,Meal,motorcycle,36,4.7,29.0,54.0,0.0,6.81,2.961.666.667
Moderate,4F1,haze,Meal,motorcycle,29,4.6,26.06,73.0,0.0,14.79,3.126.666.667
Moderate,800C,haze,Buffet,scooter,27,5.0,25.88,65.0,0.0,7.02,2.563.333.333
Moderate,BB61,haze,Meal,motorcycle,28,4.5,25.99,57.0,0.0,13.63,3.133.333.333
Moderate,9466,clear sky,Meal,scooter,21,4.6,20.8,67.0,0.0,13.56,26.15
Moderate,88A5,clear sky,Drinks,motorcycle,33,4.6,20.55,67.0,0.0,6.61,3.016.666.667
Moderate,4EDC,clear sky,Meal,motorcycle,21,4.3,28.05,49.0,0.0,8.85,26.95
Moderate,2341,haze,Drinks,motorcycle,29,4.6,23.4,46.0,0.0,10.09,3.668.333.333
Moderate,3650,clear sky,Snack,electric_scooter,37,4.6,20.61,67.0,0.0,8.46,2.791.666.667
Moderate,6A52,haze,Drinks,scooter,20,5.0,26.03,65.0,0.0,9.16,3.343.333.333
Moderate,1F2F,haze,Snack,motorcycle,35,4.1,22.19,60.0,0.0,11.41,3.468.333.333
Moderate,47A3,smoke,Buffet,scooter,25,4.7,27.84,57.0,0.0,8.18,3.548.333.333
Moderate,AAF7,haze,Buffet,motorcycle,31,4.6,26.03,73.0,0.0,9.89,2.783.333.333
Moderate,62D7,clear sky,Buffet,motorcycle,33,3.8,20.8,67.0,0.0,16.31,2.921.666.667
Moderate,640A,clear sky,Meal,motorcycle,36,4.4,23.02,48.0,0.0,4.66,2.183.333.333
Moderate,42AD,haze,Snack,motorcycle,35,4.7,25.96,73.0,0.0,11.45,3.238.333.333
Moderate,5AF8,clear sky,Buffet,scooter,34,4.0,20.61,67.0,0.0,9.21,2.576.666.667
Moderate,B14,haze,Snack,scooter,25,4.8,25.97,65.0,0.0,8.86,26.5
Moderate,A0A4,haze,Buffet,scooter,35,4.6,22.79,60.0,0.0,8.9,2.911.666.667
Moderate,ADC0,mist,Buffet,motorcycle,21,4.8,28.46,81.0,0.0,13.76,3.258.333.333
Moderate,57A4,haze,Snack,motorcycle,20,4.5,23.16,60.0,0.0,10.55,2.966.666.667
Moderate,4F51,haze,Snack,motorcycle,30,4.4,26.07,73.0,0.0,8.84,2.753.333.333
Moderate,61CF,mist,Buffet,scooter,29,4.6,28.42,81.0,0.0,8.9,30
Moderate,2.00E+82,haze,Snack,motorcycle,22,4.8,23.31,72.0,0.0,6.7,2.616.666.667
Moderate,73EE,clear sky,Snack,motorcycle,39,4.6,23.03,48.0,0.0,11.98,3.388.333.333
Moderate,1776,mist,Buffet,scooter,38,5.0,20.09,83.0,0.0,8.81,33
Moderate,521C,haze,Snack,motorcycle,33,4.7,22.2,60.0,0.0,13.4,3.586.666.667
Moderate,4D0D,haze,Snack,motorcycle,34,4.6,22.09,60.0,0.0,11.77,34.65
Moderate,CD8F,haze,Buffet,motorcycle,37,4.8,28.0,65.0,0.0,11.43,2.623.333.333
Moderate,87C0,haze,Drinks,motorcycle,29,4.7,22.14,60.0,0.0,9.41,3.876.666.667
Moderate,8.20E+02,haze,Buffet,scooter,29,4.6,24.02,64.0,0.0,9.07,2.553.333.333
Moderate,68F,clear sky,Drinks,scooter,29,4.6,22.23,44.0,0.0,17.06,39.9
Moderate,8784,haze,Meal,scooter,36,4.7,23.88,57.0,0.0,9.34,2.518.333.333
Moderate,2F91,mist,Meal,scooter,20,4.7,20.04,83.0,0.0,5.91,25
Moderate,DA85,clear sky,Drinks,scooter,36,4.7,25.84,37.0,0.0,18.31,3.686.666.667
Moderate,7CB3,haze,Buffet,motorcycle,27,4.9,22.83,74.0,0.0,7.62,2.721.666.667
Moderate,9239,haze,Buffet,scooter,23,4.8,22.87,60.0,0.0,8.03,2.863.333.333
Moderate,4176,haze,Drinks,motorcycle,26,5.0,23.42,72.0,0.0,6.25,3.758.333.333
Moderate,4D8B,clear sky,Meal,motorcycle,37,4.7,20.61,67.0,0.0,9.99,2.341.666.667
Moderate,7058,haze,Snack,motorcycle,37,4.4,26.01,57.0,0.0,11.09,28.75
Moderate,2E6C,clear sky,Snack,electric_scooter,36,5.0,20.61,67.0,0.0,8.24,31.1
Moderate,7774,clear sky,Meal,motorcycle,24,4.2,20.7,68.0,0.0,14.26,2.913.333.333
Moderate,4EE4,haze,Snack,scooter,24,4.5,23.4,46.0,0.0,10.08,3.046.666.667
Moderate,3360,clear sky,Buffet,scooter,36,4.9,20.7,68.0,0.0,11.18,2.918.333.333
Moderate,E14,mist,Drinks,scooter,38,4.0,24.95,73.0,0.0,9.9,36.2
Moderate,9AA5,haze,Meal,motorcycle,20,4.7,22.83,74.0,0.0,7.62,2.518.333.333
Moderate,2A23,haze,Meal,motorcycle,26,4.4,23.77,46.0,0.0,7.14,2.626.666.667
Moderate,80D9,haze,Drinks,scooter,36,4.9,23.99,64.0,0.0,13.87,3.846.666.667
Moderate,5C5C,haze,Drinks,scooter,24,4.9,22.14,60.0,0.0,12.79,3.946.666.667
Moderate,5CDB,haze,Meal,scooter,23,4.6,22.94,60.0,0.0,11.47,31.05
Moderate,3445,haze,Snack,motorcycle,20,4.5,23.67,46.0,0.0,8.53,3.413.333.333
Moderate,283E,mist,Drinks,scooter,32,4.7,28.59,81.0,0.0,11.16,39.25
Moderate,9195,haze,Buffet,motorcycle,33,4.5,22.21,60.0,0.0,16.14,3.398.333.333
Moderate,A10E,mist,Meal,scooter,22,4.6,24.92,73.0,0.0,9.3,2.668.333.333
Moderate,285D,haze,Drinks,motorcycle,37,4.7,24.01,64.0,0.0,12.86,35.6
Moderate,79BF,haze,Meal,motorcycle,37,5.0,22.08,60.0,0.0,6.16,23.3
Moderate,B3D8,haze,Snack,scooter,27,4.9,23.77,46.0,0.0,9.13,3.553.333.333
Moderate,CBE2,clear sky,Meal,motorcycle,20,4.8,25.97,37.0,0.0,8.95,2.453.333.333
Moderate,DF1F,clear sky,Drinks,motorcycle,26,4.9,25.48,43.0,0.0,8.11,3.598.333.333
Moderate,89E,haze,Meal,scooter,29,4.6,25.92,73.0,0.0,8.55,2.258.333.333
Moderate,677F,clear sky,Drinks,scooter,25,4.5,22.94,49.0,0.0,6.36,3.001.666.667
Moderate,1D15,clear sky,Buffet,scooter,23,4.7,20.61,67.0,0.0,11.3,2.913.333.333
Moderate,AB2E,scattered clouds,Buffet,motorcycle,32,4.6,20.22,63.0,0.0,14.22,2.583.333.333
Moderate,AD50,clear sky,Drinks,motorcycle,39,4.7,22.25,44.0,0.0,16.63,3.991.666.667
Moderate,A0EE,haze,Snack,motorcycle,20,4.7,24.08,57.0,0.0,9.15,30.65
Moderate,19D5,haze,Meal,motorcycle,33,4.4,22.14,60.0,0.0,9.65,30.6
Moderate,5960,mist,Buffet,motorcycle,29,4.8,20.05,83.0,0.0,6.03,2.603.333.333
Moderate,3.40E+10,mist,Buffet,scooter,20,4.5,24.92,73.0,0.0,8.23,2.611.666.667
Moderate,1F73,haze,Meal,scooter,29,4.9,22.94,60.0,0.0,10.64,29.75
Moderate,DDC6,haze,Meal,scooter,37,4.5,27.99,65.0,0.0,9.67,2.756.666.667
Moderate,A34F,haze,Drinks,scooter,30,4.7,25.97,73.0,0.0,12.12,3.703.333.333
Moderate,78DC,haze,Drinks,scooter,37,4.7,23.19,72.0,0.0,9.19,3.906.666.667
Moderate,68AF,mist,Buffet,motorcycle,22,4.7,28.55,82.0,0.0,8.77,28.45
Moderate,8AC,haze,Buffet,electric_scooter,29,4.6,22.87,60.0,0.0,8.47,24.5
Moderate,DB32,clear sky,Snack,motorcycle,37,4.7,25.48,83.0,0.0,11.9,3.478.333.333
Moderate,A2C2,haze,Buffet,scooter,30,4.8,26.0,73.0,0.0,13.17,30.7
Moderate,B90D,clear sky,Buffet,motorcycle,31,4.9,22.23,44.0,0.0,16.68,3.111.666.667
Moderate,5F29,haze,Meal,motorcycle,21,4.6,25.97,65.0,0.0,11.53,28.7
Moderate,C38A,haze,Snack,motorcycle,29,4.6,21.83,60.0,0.0,7.23,3.121.666.667
Moderate,2B44,haze,Drinks,motorcycle,32,4.8,22.37,73.0,0.0,9.38,38.6
Moderate,476,haze,Snack,scooter,29,4.6,22.78,60.0,0.0,9.45,2.918.333.333
Moderate,77DB,haze,Snack,motorcycle,22,4.6,23.64,46.0,0.0,7.71,3.576.666.667
Moderate,1053,haze,Snack,motorcycle,37,4.2,25.87,73.0,0.0,6.16,2.883.333.333
Moderate,8298,mist,Snack,motorcycle,38,4.6,24.92,73.0,0.0,13.46,3.671.666.667
Moderate,8.00E+82,clear sky,Snack,scooter,36,4.3,22.48,50.0,0.0,7.88,28.5
Moderate,DDA7,clear sky,Meal,motorcycle,24,5.0,24.91,86.0,0.0,6.64,2.221.666.667
Moderate,5B9E,haze,Meal,scooter,29,4.8,22.14,60.0,0.0,9.33,2.486.666.667
Moderate,6CCC,mist,Drinks,scooter,23,4.6,20.16,83.0,0.0,7.87,4.203.333.333
Moderate,60B5,mist,Buffet,scooter,22,4.5,20.18,83.0,0.0,16.82,35.9
Moderate,7763,haze,Drinks,motorcycle,23,4.7,23.74,46.0,0.0,7.7,36.55
Moderate,E07F,clear sky,Meal,motorcycle,37,5.0,22.46,42.0,0.0,7.69,27.95
Moderate,6C7,haze,Drinks,motorcycle,37,4.3,22.08,60.0,0.0,8.6,3.583.333.333
Moderate,3DDE,haze,Drinks,motorcycle,39,5.0,23.72,46.0,0.0,6.14,33.6
Moderate,5FF5,haze,Meal,scooter,35,4.7,23.25,72.0,0.0,8.9,27.15
Moderate,C8BB,clear sky,Meal,scooter,24,4.7,25.71,42.0,0.0,8.66,21.1
Moderate,BF2C,clear sky,Buffet,scooter,29,4.6,23.9,38.0,0.0,9.84,2.611.666.667
Moderate,2C70,smoke,Snack,motorcycle,37,4.7,27.98,57.0,0.0,6.5,3.431.666.667
Moderate,BC9B,clear sky,Drinks,scooter,38,4.7,22.96,48.0,0.0,8.28,3.971.666.667
Moderate,341F,haze,Drinks,motorcycle,20,5.0,23.42,73.0,0.0,6.2,34.85
Moderate,7ADF,clear sky,Drinks,electric_scooter,20,4.6,22.86,49.0,0.0,10.52,39.8
Moderate,9AFE,haze,Meal,motorcycle,31,4.6,23.55,46.0,0.0,5.82,2.331.666.667
Moderate,773E,haze,Buffet,electric_scooter,22,4.7,25.9,73.0,0.0,10.48,2.873.333.333
Moderate,1.00E+20,haze,Meal,scooter,23,5.0,25.81,73.0,0.0,6.79,23.85
Moderate,8247,mist,Drinks,motorcycle,34,4.0,28.59,81.0,0.0,9.89,3.908.333.333
Moderate,D8B0,clear sky,Meal,motorcycle,30,4.6,21.98,43.0,0.0,11.85,3.026.666.667
Moderate,8AFE,haze,Buffet,motorcycle,39,4.1,25.89,73.0,0.0,9.36,2.643.333.333
Moderate,5.80E+01,mist,Buffet,motorcycle,34,4.2,24.9,73.0,0.0,9.44,3.121.666.667
Moderate,6B14,mist,Snack,motorcycle,37,4.7,24.94,73.0,0.0,11.45,36.95
Moderate,5EE6,haze,Snack,scooter,20,4.8,22.96,60.0,0.0,10.64,3.376.666.667
Moderate,18C6,haze,Snack,motorcycle,29,4.6,26.06,73.0,0.0,14.79,3.518.333.333
Moderate,BFBD,scattered clouds,Snack,scooter,23,4.0,28.98,71.0,0.0,11.07,3.423.333.333
Moderate,B035,haze,Drinks,scooter,32,5.0,22.12,60.0,0.0,9.41,3.871.666.667
Moderate,31C7,mist,Snack,motorcycle,26,4.8,25.01,73.0,0.0,9.53,32.3
Moderate,DA0E,clear sky,Drinks,scooter,30,4.6,22.13,43.0,0.0,9.05,35.1
Moderate,2617,haze,Snack,motorcycle,36,4.8,23.63,46.0,0.0,5.63,26.45
Moderate,13BB,haze,Meal,motorcycle,22,4.9,25.99,73.0,0.0,11.59,28.2
Moderate,51D7,mist,Meal,motorcycle,35,4.3,24.94,73.0,0.0,11.08,32.4
Moderate,B4A,haze,Drinks,scooter,27,4.6,23.34,46.0,0.0,10.75,3.973.333.333
Moderate,BAAE,smoke,Drinks,motorcycle,27,4.6,27.98,57.0,0.0,4.25,4.188.333.333
Moderate,5529,clear sky,Drinks,electric_scooter,30,4.6,22.44,50.0,0.0,11.01,3.641.666.667
Moderate,499D,mist,Snack,motorcycle,34,4.7,28.59,81.0,0.0,9.89,3.408.333.333
Moderate,9B46,clear sky,Meal,motorcycle,36,4.9,23.02,48.0,0.0,5.08,2.476.666.667
Moderate,5977,haze,Snack,scooter,34,4.7,22.18,60.0,0.0,13.18,3.118.333.333
Moderate,BE40,clear sky,Drinks,scooter,34,4.9,20.64,67.0,0.0,16.56,38.9
Moderate,DA7B,haze,Meal,motorcycle,36,4.2,27.99,65.0,0.0,5.31,2.431.666.667
Moderate,3479,haze,Drinks,motorcycle,34,4.9,22.91,72.0,0.0,5.62,3.138.333.333
Moderate,41DE,clear sky,Meal,motorcycle,24,4.6,20.61,67.0,0.0,13.03,22.2
Moderate,3.50E+04,mist,Buffet,motorcycle,34,4.9,25.01,73.0,0.0,9.53,3.053.333.333
Moderate,38EE,haze,Drinks,motorcycle,38,4.6,22.74,46.0,0.0,6.66,3.801.666.667
Moderate,9DB,clear sky,Snack,scooter,29,4.6,22.31,50.0,0.0,9.33,3.228.333.333
Moderate,A471,haze,Buffet,motorcycle,38,4.1,24.01,64.0,0.0,11.75,2.901.666.667
Moderate,9F3,haze,Drinks,motorcycle,35,4.5,23.73,46.0,0.0,9.64,4.096.666.667
Moderate,C38B,clear sky,Snack,scooter,21,4.6,22.22,42.0,0.0,11.87,34.05
Moderate,4A41,clear sky,Snack,scooter,24,4.7,22.86,49.0,0.0,10.18,3.396.666.667
Moderate,8D9C,mist,Drinks,motorcycle,38,4.3,28.46,81.0,0.0,9.26,4.131.666.667
Moderate,A8CD,haze,Meal,motorcycle,32,4.8,23.42,73.0,0.0,6.35,2.538.333.333
Moderate,6.00E+26,haze,Drinks,motorcycle,25,5.0,22.08,60.0,0.0,6.16,3.223.333.333
Moderate,378F,haze,Snack,motorcycle,34,4.8,23.13,73.0,0.0,10.08,2.983.333.333
Moderate,758,mist,Meal,motorcycle,29,4.6,20.08,83.0,0.0,6.75,2.743.333.333
Moderate,38C4,haze,Snack,electric_scooter,27,4.9,23.26,73.0,0.0,9.12,3.321.666.667
Moderate,2680,haze,Drinks,scooter,34,4.5,23.99,64.0,0.0,13.04,3.676.666.667
Moderate,6654,smoke,Snack,scooter,26,4.7,27.86,57.0,0.0,7.81,3.896.666.667
Moderate,D520,haze,Buffet,motorcycle,31,4.5,28.0,65.0,0.0,15.29,33.85
Moderate,248C,mist,Meal,motorcycle,21,4.6,24.95,73.0,0.0,11.01,2.893.333.333
